ensemble_member,time,x,y,region,lat,lon
0,2000-02-26,137514.59375,300669.40625,SE1,65.67413740101819,17.999948094236714
0,2000-02-26,137514.59375,310669.40625,SE1,65.76386685769795,18.01015268428083
0,2000-02-26,137514.59375,320669.40625,SE1,65.85358850652435,18.02042688368485
0,2000-02-26,137514.59375,330669.40625,SE1,65.94330209664327,18.030771406603954
0,2000-02-26,137514.59375,340669.40625,SE1,66.0330073762943,18.041186976988644
0,2000-02-26,137514.59375,350669.40625,SE1,66.1227040928033,18.051674328753144
0,2000-02-26,137514.59375,360669.40625,SE1,66.21239199257539,18.06223420594726
0,2000-02-26,137514.59375,370669.40625,SE1,66.3020708210872,18.072867362931838
0,2000-02-26,137514.59375,380669.40625,SE1,66.39174032287956,18.083574564557857
0,2000-02-26,137514.59375,390669.40625,SE1,66.4814002415496,18.094356586349253
0,2000-02-26,137514.59375,400669.40625,SE1,66.57105031974298,18.105214214689603
0,2000-02-26,137514.59375,410669.40625,SE1,66.66069029914604,18.116148247012735
0,2000-02-26,137514.59375,420669.40625,SE1,66.75031992047755,18.127159491997332
0,2000-02-26,137514.59375,430669.40625,SE1,66.83993892348055,18.13824876976571
0,2000-02-26,137514.59375,440669.40625,SE1,66.9295470469139,18.149416912086767
0,2000-02-26,137514.59375,450669.40625,SE1,67.01914402854388,18.160664762583323
0,2000-02-26,137514.59375,460669.40625,SE1,67.10872960513545,18.171993176943843
0,2000-02-26,137514.59375,470669.40625,SE1,67.19830351244342,18.183403023138773
0,2000-02-26,137514.59375,480669.40625,SE1,67.28786548520345,18.19489518164148
0,2000-02-26,137514.59375,490669.40625,SE1,67.37741525712305,18.20647054565401
0,2000-02-26,137514.59375,500669.40625,SE1,67.46695256087216,18.21813002133776
0,2000-02-26,137514.59375,510669.40625,SE1,67.55647712807375,18.229874528049145
0,2000-02-26,137514.59375,520669.40625,SE1,67.64598868929421,18.241704998580463
0,2000-02-26,137514.59375,530669.375,SE1,67.73548669437254,18.25362234202741
0,2000-02-26,137514.59375,540669.375,SE1,67.82497143109747,18.265627593278968
0,2000-02-26,147514.59375,140669.390625,SE1,64.23348363510671,18.052224487867555
0,2000-02-26,147514.59375,150669.390625,SE1,64.32329147591462,18.06206975702172
0,2000-02-26,147514.59375,160669.390625,SE1,64.41309533049736,18.071978697118745
0,2000-02-26,147514.59375,170669.390625,SE1,64.50289496092773,18.08195192734255
0,2000-02-26,147514.59375,180669.390625,SE1,64.59269012846393,18.09199007492548
0,2000-02-26,147514.59375,190669.390625,SE1,64.68248059354384,18.102093775279403
0,2000-02-26,147514.59375,200669.390625,SE1,64.77226611577929,18.112263672129362
0,2000-02-26,147514.59375,210669.390625,SE1,64.86204645395007,18.122500417649878
0,2000-02-26,147514.59375,220669.390625,SE1,64.95182136599819,18.132804672603914
0,2000-02-26,147514.59375,230669.390625,SE1,65.04159060902164,18.143177106484625
0,2000-02-26,147514.59375,240669.390625,SE1,65.13135393926825,18.153618397659887
0,2000-02-26,147514.59375,250669.390625,SE1,65.22111111212955,18.164129233519724
0,2000-02-26,147514.59375,260669.390625,SE1,65.3108618821342,18.174710310626672
0,2000-02-26,147514.59375,270669.40625,SE1,65.40060614316161,18.185362351568752
0,2000-02-26,147514.59375,280669.40625,SE1,65.49034336754478,18.196086038430128
0,2000-02-26,147514.59375,290669.40625,SE1,65.58007344741534,18.20688211281178
0,2000-02-26,147514.59375,300669.40625,SE1,65.66979613378521,18.21775130953137
0,2000-02-26,147514.59375,310669.40625,SE1,65.75951117677015,18.228694373377575
0,2000-02-26,147514.59375,320669.40625,SE1,65.84921832558261,18.239712059279658
0,2000-02-26,147514.59375,330669.40625,SE1,65.9389173285247,18.25080513248047
0,2000-02-26,147514.59375,340669.40625,SE1,66.02860793298089,18.261974368713066
0,2000-02-26,147514.59375,350669.40625,SE1,66.1182898854106,18.273220554380867
0,2000-02-26,147514.59375,360669.40625,SE1,66.20796293134077,18.284544486741655
0,2000-02-26,147514.59375,370669.40625,SE1,66.29762681535807,18.295946974095276
0,2000-02-26,147514.59375,380669.40625,SE1,66.38728128110122,18.30742883597534
0,2000-02-26,147514.59375,390669.40625,SE1,66.47692607125309,18.318990903344865
0,2000-02-26,147514.59375,400669.40625,SE1,66.5665609275327,18.33063401879604
0,2000-02-26,147514.59375,410669.40625,SE1,66.65618559068695,18.342359036754196
0,2000-02-26,147514.59375,420669.40625,SE1,66.74579980048233,18.35416682368608
0,2000-02-26,147514.59375,430669.40625,SE1,66.83540329569648,18.36605825831251
0,2000-02-26,147514.59375,440669.40625,SE1,66.92499581410962,18.37803423182559
0,2000-02-26,147514.59375,450669.40625,SE1,67.01457709249576,18.390095648110552
0,2000-02-26,147514.59375,460669.40625,SE1,67.10414686661377,18.402243423972305
0,2000-02-26,147514.59375,470669.40625,SE1,67.19370487119836,18.41447848936689
0,2000-02-26,147514.59375,480669.40625,SE1,67.28325083995084,18.426801787637913
0,2000-02-26,147514.59375,490669.40625,SE1,67.37278450552981,18.439214275758097
0,2000-02-26,147514.59375,500669.40625,SE1,67.46230559954148,18.451716924576047
0,2000-02-26,147514.59375,510669.40625,SE1,67.55181385253012,18.46431071906845
0,2000-02-26,147514.59375,520669.40625,SE1,67.64130899396807,18.476996658597724
0,2000-02-26,147514.59375,530669.375,SE1,67.73079047263641,18.489775717094055
0,2000-02-26,147514.59375,540669.375,SE1,67.82025857509508,18.502649003353817
0,2000-02-26,157514.59375,140669.390625,SE1,64.22907334583084,18.25879162415459
0,2000-02-26,157514.59375,150669.390625,SE1,64.31886713179411,18.26930097602027
0,2000-02-26,157514.59375,160669.390625,SE1,64.4086568521887,18.27987827190935
0,2000-02-26,157514.59375,170669.390625,SE1,64.49844226835397,18.29052417227819
0,2000-02-26,157514.59375,180669.390625,SE1,64.58822314080534,18.301239346163428
0,2000-02-26,157514.59375,190669.390625,SE1,64.67799922922848,18.312024471321664
0,2000-02-26,157514.59375,200669.390625,SE1,64.76777029247346,18.32288023437185
0,2000-02-26,157514.59375,210669.390625,SE1,64.85753608854861,18.3338073309405
0,2000-02-26,157514.59375,220669.390625,SE1,64.94729637461451,18.344806465809736
0,2000-02-26,157514.59375,230669.390625,SE1,65.03705090697765,18.3558783530683
0,2000-02-26,157514.59375,240669.390625,SE1,65.12679944108429,18.367023716265503
0,2000-02-26,157514.59375,250669.390625,SE1,65.21654173151381,18.378243288568314
0,2000-02-26,157514.59375,260669.390625,SE1,65.30627753197234,18.389537812921507
0,2000-02-26,157514.59375,270669.40625,SE1,65.39600673548239,18.4009080600366
0,2000-02-26,157514.59375,280669.40625,SE1,65.48572881357975,18.412354757376505
0,2000-02-26,157514.59375,290669.40625,SE1,65.57544365751735,18.423878695919694
0,2000-02-26,157514.59375,300669.40625,SE1,65.66515101744058,18.435480659389405
0,2000-02-26,157514.59375,310669.40625,SE1,65.7548506425872,18.447161442137283
0,2000-02-26,157514.59375,320669.40625,SE1,65.84454228128006,18.45892184932399
0,2000-02-26,157514.59375,330669.40625,SE1,65.93422568091985,18.47076269710351
0,2000-02-26,157514.59375,340669.40625,SE1,66.02390058797758,18.48268481281122
0,2000-02-26,157514.59375,350669.40625,SE1,66.11356674798704,18.494689035155854
0,2000-02-26,157514.59375,360669.40625,SE1,66.203223905537,18.506776214415392
0,2000-02-26,157514.59375,370669.40625,SE1,66.2928718042634,18.51894721263706
0,2000-02-26,157514.59375,380669.40625,SE1,66.38251018684147,18.531202903841447
0,2000-02-26,157514.59375,390669.40625,SE1,66.47213879497743,18.5435441742309
0,2000-02-26,157514.59375,400669.40625,SE1,66.56175736940027,18.55597192240227
0,2000-02-26,157514.59375,410669.40625,SE1,66.65136564985346,18.568487059564163
0,2000-02-26,157514.59375,420669.40625,SE1,66.74096337508634,18.581090509758692
0,2000-02-26,157514.59375,430669.40625,SE1,66.83055028284538,18.593783210088034
0,2000-02-26,157514.59375,440669.40625,SE1,66.92012610986536,18.606566110945685
0,2000-02-26,157514.59375,450669.40625,SE1,67.00969059186042,18.619440176252713
0,2000-02-26,157514.59375,460669.40625,SE1,67.09924346351484,18.632406383699053
0,2000-02-26,157514.59375,470669.40625,SE1,67.18878445847378,18.645465724989936
0,2000-02-26,157514.59375,480669.40625,SE1,67.27831330933374,18.65861920609769
0,2000-02-26,157514.59375,490669.40625,SE1,67.36782974763297,18.671867847518932
0,2000-02-26,157514.59375,500669.40625,SE1,67.45733350384158,18.685212684537355
0,2000-02-26,157514.59375,510669.40625,SE1,67.54682430735174,18.69865476749224
0,2000-02-26,157514.59375,520669.40625,SE1,67.63630188646722,18.712195162052822
0,2000-02-26,157514.59375,530669.375,SE1,67.72576568883947,18.72583490671791
0,2000-02-26,157514.59375,540669.375,SE1,67.81521599971583,18.73957518390978
0,2000-02-26,167514.59375,140669.390625,SE1,64.22437464224416,18.465291469816027
0,2000-02-26,167514.59375,150669.390625,SE1,64.31415345854856,18.476464252402554
0,2000-02-26,167514.59375,160669.390625,SE1,64.40392812482163,18.48770924365017
0,2000-02-26,167514.59375,170669.390625,SE1,64.49369840162251,18.499027145150677
0,2000-02-26,167514.59375,180669.390625,SE1,64.58346404867646,18.510418667605357
0,2000-02-26,167514.59375,190669.390625,SE1,64.67322482486904,18.52188453097315
0,2000-02-26,167514.59375,200669.390625,SE1,64.76298048824,18.533425464621725
0,2000-02-26,167514.59375,210669.390625,SE1,64.85273079597698,18.545042207481547
0,2000-02-26,167514.59375,220669.390625,SE1,64.94247550440936,18.556735508202912
0,2000-02-26,167514.59375,230669.390625,SE1,65.03221436900178,18.568506125316176
0,2000-02-26,167514.59375,240669.390625,SE1,65.12194714434773,18.580354827395063
0,2000-02-26,167514.59375,250669.390625,SE1,65.21167358416285,18.5922823932233
0,2000-02-26,167514.59375,260669.390625,SE1,65.30139344127836,18.60428961196452
0,2000-02-26,167514.59375,270669.40625,SE1,65.3911066078052,18.616377302285883
0,2000-02-26,167514.59375,280669.40625,SE1,65.48081255443137,18.628546236861403
0,2000-02-26,167514.59375,290669.40625,SE1,65.57051117147513,18.640797255872393
0,2000-02-26,167514.59375,300669.40625,SE1,65.66020220816017,18.65313119177068
0,2000-02-26,167514.59375,310669.40625,SE1,65.74988541279043,18.665548888290274
0,2000-02-26,167514.59375,320669.40625,SE1,65.83956053274262,18.67805120063897
0,2000-02-26,167514.59375,330669.40625,SE1,65.92922731445869,18.690638995693803
0,2000-02-26,167514.59375,340669.40625,SE1,66.0188855034381,18.703313152200554
0,2000-02-26,167514.59375,350669.40625,SE1,66.10853484423014,18.71607456097735
0,2000-02-26,167514.59375,360669.40625,SE1,66.19817508042588,18.728924125122443
0,2000-02-26,167514.59375,370669.40625,SE1,66.28780595465022,18.741862760226294
0,2000-02-26,167514.59375,380669.40625,SE1,66.3774272085535,18.75489139458811
0,2000-02-26,167514.59375,390669.40625,SE1,66.4670385828033,18.768010969436837
0,2000-02-26,167514.59375,400669.40625,SE1,66.5566398170759,18.78122243915678
0,2000-02-26,167514.59375,410669.40625,SE1,66.64623065004757,18.79452677151802
0,2000-02-26,167514.59375,420669.40625,SE1,66.73581081938595,18.80792494791159
0,2000-02-26,167514.59375,430669.40625,SE1,66.82538006174084,18.821417963589713
0,2000-02-26,167514.59375,440669.40625,SE1,66.91493811273541,18.835006827911066
0,2000-02-26,167514.59375,450669.40625,SE1,67.0044847069567,18.848692564591307
0,2000-02-26,167514.59375,460669.40625,SE1,67.09401957794624,18.862476211958946
0,2000-02-26,167514.59375,470669.40625,SE1,67.18354245819056,18.87635882321667
0,2000-02-26,167514.59375,480669.40625,SE1,67.27305307911136,18.890341466708332
0,2000-02-26,167514.59375,490669.40625,SE1,67.36255117105561,18.90442522619169
0,2000-02-26,167514.59375,500669.40625,SE1,67.45203646328544,18.918611201117027
0,2000-02-26,167514.59375,510669.40625,SE1,67.54150868396778,18.93290050691188
0,2000-02-26,167514.59375,520669.40625,SE1,67.63096756016405,18.947294275271947
0,2000-02-26,167514.59375,530669.375,SE1,67.72041253832451,18.96179360898157
0,2000-02-26,167514.59375,540669.375,SE1,67.80984390230078,18.976399763789214
0,2000-02-26,177514.59375,140669.390625,SE1,64.21938766818863,18.671719800914225
0,2000-02-26,177514.59375,150669.390625,SE1,64.30915060129492,18.683555321617696
0,2000-02-26,177514.59375,160669.390625,SE1,64.39890929480386,18.69546730665627
0,2000-02-26,177514.59375,170669.390625,SE1,64.48866350844773,18.707456498611858
0,2000-02-26,177514.59375,180669.390625,SE1,64.57841300111465,18.719523649702214
0,2000-02-26,177514.59375,190669.390625,SE1,64.66815753084232,18.73166952193756
0,2000-02-26,177514.59375,200669.390625,SE1,64.75789685481185,18.743894887280252
0,2000-02-26,177514.59375,210669.390625,SE1,64.84763072934129,18.756200527807625
0,2000-02-26,177514.59375,220669.390625,SE1,64.93735890987936,18.76858723587801
0,2000-02-26,177514.59375,230669.390625,SE1,65.02708115099865,18.781055814300004
0,2000-02-26,177514.59375,240669.390625,SE1,65.11679720638917,18.793607076505165
0,2000-02-26,177514.59375,250669.390625,SE1,65.20650682885137,18.80624184672407
0,2000-02-26,177514.59375,260669.390625,SE1,65.29620977028938,18.818960960165906
0,2000-02-26,177514.59375,270669.40625,SE1,65.3859059218484,18.83176528327538
0,2000-02-26,177514.59375,280669.40625,SE1,65.47559475331828,18.844655633759807
0,2000-02-26,177514.59375,290669.40625,SE1,65.56527615402688,18.85763290081806
0,2000-02-26,177514.59375,300669.40625,SE1,65.6549498722215,18.870697965442822
0,2000-02-26,177514.59375,310669.40625,SE1,65.74461565521666,18.88385172055893
0,2000-02-26,177514.59375,320669.40625,SE1,65.83427324938671,18.89709507122582
0,2000-02-26,177514.59375,330669.40625,SE1,65.92392240015783,18.91042893484411
0,2000-02-26,177514.59375,340669.40625,SE1,66.01356285200032,18.92385424136642
0,2000-02-26,177514.59375,350669.40625,SE1,66.10319434842047,18.937371933512477
0,2000-02-26,177514.59375,360669.40625,SE1,66.1928166319524,18.95098296698872
0,2000-02-26,177514.59375,370669.40625,SE1,66.28242944414978,18.964688310712393
0,2000-02-26,177514.59375,380669.40625,SE1,66.37203252557744,18.978488947040304
0,2000-02-26,177514.59375,390669.40625,SE1,66.46162561580263,18.992385872002373
0,2000-02-26,177514.59375,400669.40625,SE1,66.55120845338642,19.006380095540027
0,2000-02-26,177514.59375,410669.40625,SE1,66.64078077587465,19.0204726417496
0,2000-02-26,177514.59375,420669.40625,SE1,66.73034231978902,19.034664549130866
0,2000-02-26,177514.59375,430669.40625,SE1,66.81989282061784,19.04895687084084
0,2000-02-26,177514.59375,440669.40625,SE1,66.90943201280659,19.063350674952876
0,2000-02-26,177514.59375,450669.40625,SE1,66.99895962974851,19.077847044721384
0,2000-02-26,177514.59375,460669.40625,SE1,67.08847540377472,19.092447078852125
0,2000-02-26,177514.59375,470669.40625,SE1,67.17797906614454,19.107151891778283
0,2000-02-26,177514.59375,480669.40625,SE1,67.2674703470353,19.12196261394254
0,2000-02-26,177514.59375,490669.40625,SE1,67.35694897553218,19.136880392085164
0,2000-02-26,177514.59375,500669.40625,SE1,67.44641467961775,19.151906389538365
0,2000-02-26,177514.59375,510669.40625,SE1,67.53586718616143,19.16704178652704
0,2000-02-26,177514.59375,520669.40625,SE1,67.62530622090868,19.18228778047608
0,2000-02-26,177514.59375,530669.375,SE1,67.71473122903777,19.197645538155257
0,2000-02-26,177514.59375,540669.375,SE1,67.80414249292183,19.213116388321435
0,2000-02-26,187514.59375,140669.390625,SE1,64.21411257623613,18.878072402332204
0,2000-02-26,187514.59375,150669.390625,SE1,64.30385871395667,18.890569928078023
0,2000-02-26,187514.59375,160669.390625,SE1,64.39360051742703,18.903148164351236
0,2000-02-26,187514.59375,170669.390625,SE1,64.48333774550649,18.915807894570257
0,2000-02-26,187514.59375,180669.390625,SE1,64.57307015619914,18.928549912312697
0,2000-02-26,187514.59375,190669.390625,SE1,64.66279750664731,18.94137502148036
0,2000-02-26,187514.59375,200669.390625,SE1,64.75251955312557,18.954284036467506
0,2000-02-26,187514.59375,210669.390625,SE1,64.84223605103375,18.967277782332324
0,2000-02-26,187514.59375,220669.390625,SE1,64.9319467548906,18.980357094971875
0,2000-02-26,187514.59375,230669.390625,SE1,65.02165141832687,18.9935228213004
0,2000-02-26,187514.59375,240669.390625,SE1,65.11134979407859,19.006775819431198
0,2000-02-26,187514.59375,250669.390625,SE1,65.2010416339799,19.02011695886211
0,2000-02-26,187514.59375,260669.390625,SE1,65.29072668895611,19.033547120664718
0,2000-02-26,187514.59375,270669.40625,SE1,65.38040484913273,19.047067218873085
0,2000-02-26,187514.59375,280669.40625,SE1,65.4700755833513,19.06067811603989
0,2000-02-26,187514.59375,290669.40625,SE1,65.55973877989412,19.0743807501858
0,2000-02-26,187514.59375,300669.40625,SE1,65.6493941859775,19.08817605064595
0,2000-02-26,187514.59375,310669.40625,SE1,65.73904154787152,19.10206495933355
0,2000-02-26,187514.59375,320669.40625,SE1,65.8286806108921,19.11604843095314
0,2000-02-26,187514.59375,330669.40625,SE1,65.9183111193932,19.130127433218135
0,2000-02-26,187514.59375,340669.40625,SE1,66.00793281675845,19.144302947072855
0,2000-02-26,187514.59375,350669.40625,SE1,66.09754544539307,19.15857596691909
0,2000-02-26,187514.59375,360669.40625,SE1,66.18714874671541,19.172947500847375
0,2000-02-26,187514.59375,370669.40625,SE1,66.27674246114833,19.187418570872964
0,2000-02-26,187514.59375,380669.40625,SE1,66.36632632811062,19.20199021317679
0,2000-02-26,187514.59375,390669.40625,SE1,66.45590008600799,19.216663478351343
0,2000-02-26,187514.59375,400669.40625,SE1,66.54546347222421,19.23143943165178
0,2000-02-26,187514.59375,410669.40625,SE1,66.63501622311188,19.246319153252195
0,2000-02-26,187514.59375,420669.40625,SE1,66.72455807398309,19.261303738507355
0,2000-02-26,187514.59375,430669.40625,SE1,66.8140887591,19.276394298219905
0,2000-02-26,187514.59375,440669.40625,SE1,66.90360801166503,19.291591958913273
0,2000-02-26,187514.59375,450669.40625,SE1,66.99311556381126,19.306897863110315
0,2000-02-26,187514.59375,460669.40625,SE1,67.08261114659221,19.322313169617956
0,2000-02-26,187514.59375,470669.40625,SE1,67.17209448997181,19.33783905381789
0,2000-02-26,187514.59375,480669.40625,SE1,67.26156532281398,19.35347670796353
0,2000-02-26,187514.59375,490669.40625,SE1,67.3510233728721,19.369227341483327
0,2000-02-26,187514.59375,500669.40625,SE1,67.44046836677828,19.385092181290705
0,2000-02-26,187514.59375,510669.40625,SE1,67.52990003003244,19.401072472100644
0,2000-02-26,187514.59375,520669.40625,SE1,67.61931808699111,19.417169476753244
0,2000-02-26,187514.59375,530669.375,SE1,67.70872198149024,19.433384425686683
0,2000-02-26,187514.59375,540669.375,SE1,67.79811199434238,19.449718720330576
0,2000-02-26,197514.59375,140669.390625,SE1,64.20854952766703,19.084345068283522
0,2000-02-26,197514.59375,150669.390625,SE1,64.29827795924193,19.097503825677084
0,2000-02-26,197514.59375,160669.390625,SE1,64.38800195684469,19.11074752979351
0,2000-02-26,197514.59375,170669.390625,SE1,64.47772127841559,19.124077004725855
0,2000-02-26,197514.59375,180669.390625,SE1,64.56743568102804,19.13749308524659
0,2000-02-26,197514.59375,190669.390625,SE1,64.65714492088206,19.15099661698092
0,2000-02-26,197514.59375,200669.390625,SE1,64.74684875329773,19.16458845658346
0,2000-02-26,197514.59375,210669.390625,SE1,64.83654693270847,19.178269471918398
0,2000-02-26,197514.59375,220669.390625,SE1,64.92623921265412,19.192040542243188
0,2000-02-26,197514.59375,230669.390625,SE1,65.01592534577405,19.205902558395845
0,2000-02-26,197514.59375,240669.390625,SE1,65.1056050838001,19.21985642298595
0,2000-02-26,197514.59375,250669.390625,SE1,65.1952781775494,19.233903050589472
0,2000-02-26,197514.59375,260669.390625,SE1,65.28494437691691,19.24804336794741
0,2000-02-26,197514.59375,270669.40625,SE1,65.37460357095482,19.262278336484975
0,2000-02-26,197514.59375,280669.40625,SE1,65.46425522750674,19.276608863402274
0,2000-02-26,197514.59375,290669.40625,SE1,65.55389923375438,19.291035935335533
0,2000-02-26,197514.59375,300669.40625,SE1,65.64353533582896,19.30556052975338
0,2000-02-26,197514.59375,310669.40625,SE1,65.73316327890126,19.320183637344204
0,2000-02-26,197514.59375,320669.40625,SE1,65.8227828071734,19.334906262240086
0,2000-02-26,197514.59375,330669.40625,SE1,65.91239366387069,19.349729422245225
0,2000-02-26,197514.59375,340669.40625,SE1,66.00199559123323,19.36465414906909
0,2000-02-26,197514.59375,350669.40625,SE1,66.09158833050748,19.37968148856432
0,2000-02-26,197514.59375,360669.40625,SE1,66.18117162193745,19.39481250096952
0,2000-02-26,197514.59375,370669.40625,SE1,66.27074520475601,19.41004826115709
0,2000-02-26,197514.59375,380669.40625,SE1,66.36030881717586,19.42538985888616
0,2000-02-26,197514.59375,390669.40625,SE1,66.44986219638042,19.440838399060773
0,2000-02-26,197514.59375,400669.40625,SE1,66.53940507851459,19.456395001993506
0,2000-02-26,197514.59375,410669.40625,SE1,66.62893719867517,19.47206080367454
0,2000-02-26,197514.59375,420669.40625,SE1,66.71845829090148,19.487836956046415
0,2000-02-26,197514.59375,430669.40625,SE1,66.80796808816532,19.503724627284576
0,2000-02-26,197514.59375,440669.40625,SE1,66.89746632236123,19.519725002083838
0,2000-02-26,197514.59375,450669.40625,SE1,66.98695272429616,19.535839281950928
0,2000-02-26,197514.59375,460669.40625,SE1,67.07642702367936,19.552068685503265
