ensemble_member,time,x,y,lat,lon
0,2000-02-26 00:00:00,-322485.40625,-259330.609375,60.53541079905739,9.100991057012266
0,2000-02-26 00:00:00,-322485.40625,-249330.609375,60.62488595454733,9.08421005372849
0,2000-02-26 00:00:00,-322485.40625,-239330.609375,60.71436452718253,9.067333575510775
0,2000-02-26 00:00:00,-322485.40625,-229330.609375,60.803846295737415,9.050360807577448
0,2000-02-26 00:00:00,-322485.40625,-219330.609375,60.89333103820385,9.033290925876342
0,2000-02-26 00:00:00,-322485.40625,-209330.609375,60.982818531786194,9.016123096952962
0,2000-02-26 00:00:00,-322485.40625,-199330.609375,61.07230855289618,8.9988564778164
0,2000-02-26 00:00:00,-322485.40625,-189330.609375,61.16180087714803,8.98149021580295
0,2000-02-26 00:00:00,-322485.40625,-179330.609375,61.251295279353144,8.964023448437416
0,2000-02-26 00:00:00,-322485.40625,-169330.609375,61.34079153351479,8.946455303291982
0,2000-02-26 00:00:00,-322485.40625,-159330.609375,61.430289412823015,8.928784897842695
0,2000-02-26 00:00:00,-322485.40625,-149330.609375,61.519788689648976,8.911011339323435
0,2000-02-26 00:00:00,-322485.40625,-139330.609375,61.60928913553964,8.893133724577362
0,2000-02-26 00:00:00,-322485.40625,-129330.609375,61.698790521211976,8.875151139905778
0,2000-02-26 00:00:00,-322485.40625,-119330.609375,61.78829261654749,8.857062660914355
0,2000-02-26 00:00:00,-322485.40625,-109330.609375,61.8777951905864,8.838867352356658
0,2000-02-26 00:00:00,-322485.40625,-99330.609375,61.96729801152161,8.820564267974934
0,2000-02-26 00:00:00,-322485.40625,-89330.609375,62.05680084669302,8.802152450338097
0,2000-02-26 00:00:00,-322485.40625,-79330.609375,62.14630346258121,8.783630930676864
0,2000-02-26 00:00:00,-322485.40625,-69330.609375,62.23580562480152,8.764998728715941
0,2000-02-26 00:00:00,-322485.40625,-59330.609375,62.325307098097625,8.746254852503265
0,2000-02-26 00:00:00,-322485.40625,-49330.609375,62.414807646335234,8.727398298236183
0,2000-02-26 00:00:00,-322485.40625,-39330.609375,62.50430703249567,8.708428050084539
0,2000-02-26 00:00:00,-322485.40625,-29330.607421875,62.59380503614917,8.689343076271786
0,2000-02-26 00:00:00,-322485.40625,-19330.607421875,62.6833013835283,8.670142343824162
0,2000-02-26 00:00:00,-322485.40625,-9330.6083984375,62.77279584366187,8.650824797911408
0,2000-02-26 00:00:00,-322485.40625,669.3916625976562,62.86228819395246,8.631389368867952
0,2000-02-26 00:00:00,-322485.40625,10669.3916015625,62.95177818248024,8.611834980196848
0,2000-02-26 00:00:00,-322485.40625,20669.392578125,63.041265577155905,8.592160537721327
0,2000-02-26 00:00:00,-322485.40625,30669.392578125,63.13075011655563,8.572364940151925
0,2000-02-26 00:00:00,-322485.40625,40669.390625,63.220231547602445,8.552447070661724
0,2000-02-26 00:00:00,-322485.40625,50669.390625,63.30970965996296,8.532405788886203
0,2000-02-26 00:00:00,-322485.40625,60669.390625,63.39918418991775,8.512239952136921
0,2000-02-26 00:00:00,-322485.40625,70669.390625,63.48865489026159,8.49194839964914
0,2000-02-26 00:00:00,-322485.40625,80669.390625,63.57812151281863,8.471529956240394
0,2000-02-26 00:00:00,-322485.40625,90669.390625,63.667583808434195,8.450983432086728
0,2000-02-26 00:00:00,-322485.40625,100669.390625,63.757041526966724,8.430307622494793
0,2000-02-26 00:00:00,-322485.40625,110669.390625,63.84649441727949,8.409501307669682
0,2000-02-26 00:00:00,-322485.40625,120669.390625,63.93594222723224,8.388563252478415
0,2000-02-26 00:00:00,-322485.40625,130669.390625,64.02538470367256,8.36749220620897
0,2000-02-26 00:00:00,-322485.40625,140669.390625,64.11482159242722,8.346286902324811
0,2000-02-26 00:00:00,-322485.40625,150669.390625,64.20425263829333,8.324946058214719
0,2000-02-26 00:00:00,-322485.40625,160669.390625,64.29367758502927,8.303468374937955
0,2000-02-26 00:00:00,-322485.40625,170669.390625,64.38309617534563,8.281852536964497
0,2000-02-26 00:00:00,-322485.40625,180669.390625,64.47250815089585,8.260097211910388
0,2000-02-26 00:00:00,-322485.40625,190669.390625,64.56191325226669,8.238201050267993
0,2000-02-26 00:00:00,-322485.40625,200669.390625,64.65131121896869,8.216162685131067
0,2000-02-26 00:00:00,-322485.40625,210669.390625,64.74070178942634,8.193980731914557
0,2000-02-26 00:00:00,-322485.40625,220669.390625,64.83008470096796,8.171653788068982
0,2000-02-26 00:00:00,-322485.40625,230669.390625,64.91945968981581,8.149180432789262
0,2000-02-26 00:00:00,-322485.40625,240669.390625,65.0088264910755,8.126559226717921
0,2000-02-26 00:00:00,-322485.40625,250669.390625,65.09818483872567,8.103788711642482
0,2000-02-26 00:00:00,-322485.40625,260669.390625,65.18753446560721,8.080867410186942
0,2000-02-26 00:00:00,-322485.40625,270669.40625,65.27687524299989,8.057793789324984
0,2000-02-26 00:00:00,-322485.40625,280669.40625,65.36620662224644,8.034566404506629
0,2000-02-26 00:00:00,-322485.40625,290669.40625,65.4555284723102,8.011183683019846
0,2000-02-26 00:00:00,-322485.40625,300669.40625,65.54484052137032,7.987644067626203
0,2000-02-26 00:00:00,-322485.40625,310669.40625,65.63414249641174,7.963945980287543
0,2000-02-26 00:00:00,-322485.40625,320669.40625,65.7234341232134,7.940087821819008
0,2000-02-26 00:00:00,-322485.40625,330669.40625,65.81271512633612,7.916067971535104
0,2000-02-26 00:00:00,-322485.40625,340669.40625,65.90198522911025,7.891884786888696
0,2000-02-26 00:00:00,-322485.40625,350669.40625,65.99124415362319,7.8675366031027005
0,2000-02-26 00:00:00,-322485.40625,360669.40625,66.08049162070657,7.8430217327943605
0,2000-02-26 00:00:00,-322485.40625,370669.40625,66.16972734992325,7.818338465591905
0,2000-02-26 00:00:00,-322485.40625,380669.40625,66.25895105955411,7.793485067743417
0,2000-02-26 00:00:00,-322485.40625,390669.40625,66.34816246658458,7.768459781717712
0,2000-02-26 00:00:00,-322485.40625,400669.40625,66.43736128669086,7.743260825797072
0,2000-02-26 00:00:00,-322485.40625,410669.40625,66.52654723422599,7.717886393661598
0,2000-02-26 00:00:00,-322485.40625,420669.40625,66.61572002220562,7.692334653965013
0,2000-02-26 00:00:00,-322485.40625,430669.40625,66.70487936229348,7.666603749901689
0,2000-02-26 00:00:00,-322485.40625,440669.40625,66.79402496478662,7.640691798764712
0,2000-02-26 00:00:00,-322485.40625,450669.40625,66.88315653860037,7.614596891494728
0,2000-02-26 00:00:00,-322485.40625,460669.40625,66.97227379125312,7.5883170922193965
0,2000-02-26 00:00:00,-322485.40625,470669.40625,67.0613764288505,7.5618504377831774
0,2000-02-26 00:00:00,-322485.40625,480669.40625,67.15046415606966,7.535194937267248
0,2000-02-26 00:00:00,-322485.40625,490669.40625,67.23953667614303,7.508348571499292
0,2000-02-26 00:00:00,-322485.40625,500669.40625,67.32859369084179,7.481309292552916
0,2000-02-26 00:00:00,-322485.40625,510669.40625,67.41763490045906,7.454075023236437
0,2000-02-26 00:00:00,-322485.40625,520669.40625,67.5066600037928,7.426643656570778
0,2000-02-26 00:00:00,-322485.40625,530669.375,67.59566842000208,7.3990131419153835
0,2000-02-26 00:00:00,-322485.40625,540669.375,67.68466040114687,7.371181138419596
0,2000-02-26 00:00:00,-322485.40625,550669.375,67.77363536325545,7.343145532529827
0,2000-02-26 00:00:00,-322485.40625,560669.375,67.86259299896709,7.314904092669045
0,2000-02-26 00:00:00,-322485.40625,570669.375,67.95153299933506,7.286454554689211
0,2000-02-26 00:00:00,-322485.40625,580669.375,68.04045505380759,7.257794621277866
0,2000-02-26 00:00:00,-322485.40625,590669.375,68.12935885020816,7.228921961351787
0,2000-02-26 00:00:00,-322485.40625,600669.375,68.21824407471564,7.199834209437341
0,2000-02-26 00:00:00,-322485.40625,610669.375,68.30711041184392,7.170528965037231
0,2000-02-26 00:00:00,-322485.40625,620669.375,68.39595754442114,7.141003791983259
0,2000-02-26 00:00:00,-322485.40625,630669.375,68.48478515356848,7.111256217774783
0,2000-02-26 00:00:00,-322485.40625,640669.375,68.57359291867873,7.081283732902451
0,2000-02-26 00:00:00,-322485.40625,650669.375,68.66238051739417,7.051083790156877
0,2000-02-26 00:00:00,-322485.40625,660669.375,68.75114762558414,7.020653803921834
0,2000-02-26 00:00:00,-322485.40625,670669.375,68.83989391732226,6.989991149451583
0,2000-02-26 00:00:00,-322485.40625,680669.375,68.92861906486289,6.959093162131913
0,2000-02-26 00:00:00,-322485.40625,690669.375,69.01732273861752,6.92795713672447
0,2000-02-26 00:00:00,-322485.40625,700669.375,69.10600460713039,6.896580326593915
0,2000-02-26 00:00:00,-322485.40625,710669.375,69.19466433705365,6.8649599429174994
0,2000-02-26 00:00:00,-322485.40625,720669.375,69.28330159312216,6.833093153876544
0,2000-02-26 00:00:00,-322485.40625,730669.375,69.37191603812768,6.8009770838293795
0,2000-02-26 00:00:00,-322485.40625,740669.375,69.46050733289248,6.768608812465211
0,2000-02-26 00:00:00,-322485.40625,750669.375,69.54907513624251,6.735985373938449
0,2000-02-26 00:00:00,-322485.40625,760669.375,69.63761910497998,6.703103755982928
0,2000-02-26 00:00:00,-322485.40625,770669.375,69.72613889385539,6.66996089900551
0,2000-02-26 00:00:00,-322485.40625,780669.375,69.81463415553891,6.636553695158479
0,2000-02-26 00:00:00,-322485.40625,790669.375,69.9031045405912,6.602878987390191
0,2000-02-26 00:00:00,-322485.40625,800669.375,69.99154969743373,6.568933568473348
0,2000-02-26 00:00:00,-312485.40625,-879330.625,55.01018797822073,10.138563840810832
0,2000-02-26 00:00:00,-312485.40625,-869330.625,55.099066904510444,10.12679650634827
0,2000-02-26 00:00:00,-312485.40625,-859330.625,55.18796167168471,10.114972176781242
0,2000-02-26 00:00:00,-312485.40625,-849330.625,55.27687210038227,10.103090437826124
0,2000-02-26 00:00:00,-312485.40625,-839330.625,55.36579801066205,10.091150871182338
0,2000-02-26 00:00:00,-312485.40625,-829330.625,55.454739222001216,10.079153054483621
0,2000-02-26 00:00:00,-312485.40625,-819330.625,55.54369555329312,10.067096561248643
0,2000-02-26 00:00:00,-312485.40625,-809330.625,55.63266682284533,10.054980960830836
0,2000-02-26 00:00:00,-312485.40625,-799330.625,55.72165284837761,10.042805818367544
0,2000-02-26 00:00:00,-312485.40625,-789330.625,55.81065344701976,10.030570694728398
0,2000-02-26 00:00:00,-312485.40625,-779330.625,55.899668435309586,10.018275146462939
0,2000-02-26 00:00:00,-312485.40625,-769330.625,55.9886976291908,10.005918725747478
0,2000-02-26 00:00:00,-312485.40625,-759330.625,56.07774084401084,9.993500980331147
0,2000-02-26 00:00:00,-312485.40625,-749330.625,56.16679789451856,9.9810214534812
0,2000-02-26 00:00:00,-312485.40625,-739330.625,56.255868594862335,9.968479683927432
0,2000-02-26 00:00:00,-312485.40625,-729330.625,56.344952758587425,9.955875205805837
0,2000-02-26 00:00:00,-312485.40625,-719330.625,56.43405019863402,9.943207548601393
0,2000-02-26 00:00:00,-312485.40625,-709330.625,56.52316072733481,9.930476237089982
0,2000-02-26 00:00:00,-312485.40625,-699330.625,56.61228415641259,9.917680791279476
0,2000-02-26 00:00:00,-312485.40625,-689330.625,56.70142029697801,9.904820726349909
0,2000-02-26 00:00:00,-312485.40625,-679330.625,56.79056895952707,9.89189555259274
0,2000-02-26 00:00:00,-312485.40625,-669330.625,56.87972995393883,9.878904775349241
0,2000-02-26 00:00:00,-312485.40625,-659330.625,56.9689030894727,9.865847894947905
0,2000-02-26 00:00:00,-312485.40625,-649330.625,57.05808817476625,9.85272440664094
0,2000-02-26 00:00:00,-312485.40625,-639330.625,57.14728501783239,9.839533800539764
0,2000-02-26 00:00:00,-312485.40625,-629330.625,57.23649342605698,9.826275561549556
0,2000-02-26 00:00:00,-312485.40625,-619330.625,57.32571320619611,9.81294916930277
0,2000-02-26 00:00:00,-312485.40625,-609330.625,57.41494416437359,9.799554098091653
0,2000-02-26 00:00:00,-312485.40625,-599330.625,57.50418610607804,9.78608981679971
0,2000-02-26 00:00:00,-312485.40625,-589330.625,57.59343883616041,9.772555788832129
0,2000-02-26 00:00:00,-312485.40625,-579330.625,57.6827021588311,9.758951472045124
0,2000-02-26 00:00:00,-312485.40625,-569330.625,57.771975877657134,9.745276318674179
0,2000-02-26 00:00:00,-312485.40625,-559330.625,57.86125979555943,9.73152977526119
0,2000-02-26 00:00:00,-312485.40625,-549330.625,57.95055371480975,9.717711282580465
0,2000-02-26 00:00:00,-312485.40625,-539330.625,58.03985743702798,9.703820275563565
0,2000-02-26 00:00:00,-312485.40625,-529330.625,58.129170763178976,9.689856183222986
0,2000-02-26 00:00:00,-312485.40625,-519330.59375,58.21849377271776,9.675818384590942
0,2000-02-26 00:00:00,-312485.40625,-509330.59375,58.30782570702264,9.661706384342434
0,2000-02-26 00:00:00,-312485.40625,-499330.59375,58.3971666441944,9.6475195495101
0,2000-02-26 00:00:00,-312485.40625,-489330.59375,58.48651638254764,9.633257284642593
0,2000-02-26 00:00:00,-312485.40625,-479330.59375,58.57587471972656,9.61891898796945
0,2000-02-26 00:00:00,-312485.40625,-469330.59375,58.66524145270166,9.604504051317269
0,2000-02-26 00:00:00,-312485.40625,-459330.59375,58.75461637776645,9.590011860024498
0,2000-02-26 00:00:00,-312485.40625,-449330.59375,58.84399929053427,9.57544179285492
0,2000-02-26 00:00:00,-312485.40625,-439330.59375,58.93338998593474,9.5607932219097
0,2000-02-26 00:00:00,-312485.40625,-429330.59375,59.022788258210404,9.546065512538066
0,2000-02-26 00:00:00,-312485.40625,-419330.59375,59.11219390091324,9.531258023246524
0,2000-02-26 00:00:00,-312485.40625,-409330.59375,59.201606706901124,9.51637010560661
0,2000-02-26 00:00:00,-312485.40625,-399330.59375,59.29102646833422,9.501401104161172
0,2000-02-26 00:00:00,-312485.40625,-389330.59375,59.38045297667145,9.486350356329096
0,2000-02-26 00:00:00,-312485.40625,-379330.59375,59.469886022666614,9.471217192308513
0,2000-02-26 00:00:00,-312485.40625,-369330.59375,59.559325396364834,9.456000934978425
0,2000-02-26 00:00:00,-312485.40625,-359330.59375,59.64877088709856,9.440700899798687
0,2000-02-26 00:00:00,-312485.40625,-349330.59375,59.7382222834839,9.425316394708403
0,2000-02-26 00:00:00,-312485.40625,-339330.59375,59.82767937341649,9.409846720022612
0,2000-02-26 00:00:00,-312485.40625,-329330.59375,59.917141944067694,9.394291168327277
0,2000-02-26 00:00:00,-312485.40625,-319330.59375,60.0066097818805,9.378649024372557
0,2000-02-26 00:00:00,-312485.40625,-309330.59375,60.09608267256529,9.362919564964292
0,2000-02-26 00:00:00,-312485.40625,-299330.59375,60.185560401095906,9.347102058853688
0,2000-02-26 00:00:00,-312485.40625,-289330.59375,60.27504275170522,9.33119576662517
0,2000-02-26 00:00:00,-312485.40625,-279330.59375,60.364529507880924,9.315199940582351
0,2000-02-26 00:00:00,-312485.40625,-269330.59375,60.45402045236111,9.299113824632105
0,2000-02-26 00:00:00,-312485.40625,-259330.609375,60.543515227291174,9.282936679515036
0,2000-02-26 00:00:00,-312485.40625,-249330.609375,60.63301389356862,9.26666768143625
0,2000-02-26 00:00:00,-312485.40625,-239330.609375,60.72251609182324,9.250306073602598
0,2000-02-26 00:00:00,-312485.40625,-229330.609375,60.81202160174996,9.233851065135097
0,2000-02-26 00:00:00,-312485.40625,-219330.609375,60.90153020227119,9.217301856148335
0,2000-02-26 00:00:00,-312485.40625,-209330.609375,60.99104167153215,9.200657637622278
0,2000-02-26 00:00:00,-312485.40625,-199330.609375,61.08055578689607,9.183917591271845
0,2000-02-26 00:00:00,-312485.40625,-189330.609375,61.17007232493902,9.167080889414292
0,2000-02-26 00:00:00,-312485.40625,-179330.609375,61.25959106144518,9.15014669483427
0,2000-02-26 00:00:00,-312485.40625,-169330.609375,61.349111771401525,9.133114160646613
0,2000-02-26 00:00:00,-312485.40625,-159330.609375,61.438634228992726,9.115982430156702
0,2000-02-26 00:00:00,-312485.40625,-149330.609375,61.52815820759588,9.098750636718451
0,2000-02-26 00:00:00,-312485.40625,-139330.609375,61.61768347977526,9.0814179035898
0,2000-02-26 00:00:00,-312485.40625,-129330.609375,61.70720981727666,9.063983343785704
0,2000-02-26 00:00:00,-312485.40625,-119330.609375,61.79673699102216,9.046446059928545
0,2000-02-26 00:00:00,-312485.40625,-109330.609375,61.88626477110424,9.028805144095928
0,2000-02-26 00:00:00,-312485.40625,-99330.609375,61.97579292678034,9.011059677665804
0,2000-02-26 00:00:00,-312485.40625,-89330.609375,62.06532122646687,8.993208731158854
0,2000-02-26 00:00:00,-312485.40625,-79330.609375,62.154849437733496,8.975251364078094
0,2000-02-26 00:00:00,-312485.40625,-69330.609375,62.244377327297016,8.957186624745649
0,2000-02-26 00:00:00,-312485.40625,-59330.609375,62.3339046610154,8.93901355013659
0,2000-02-26 00:00:00,-312485.40625,-49330.609375,62.423431203881584,8.92073116570985
0,2000-02-26 00:00:00,-312485.40625,-39330.609375,62.512956720017165,8.902338485236092
0,2000-02-26 00:00:00,-312485.40625,-29330.607421875,62.602480990151136,8.883834506997497
0,2000-02-26 00:00:00,-312485.40625,-19330.607421875,62.692003741672785,8.865218228087345
0,2000-02-26 00:00:00,-312485.40625,-9330.6083984375,62.78152474479432,8.846488624379008
0,2000-02-26 00:00:00,-312485.40625,669.3916625976562,62.87104377811821,8.827644657332677
0,2000-02-26 00:00:00,-312485.40625,10669.3916015625,62.96056059093034,8.808685281755041
0,2000-02-26 00:00:00,-312485.40625,20669.392578125,63.050074952367495,8.789609435280326
0,2000-02-26 00:00:00,-312485.40625,30669.392578125,63.13958660223798,8.77041604861517
0,2000-02-26 00:00:00,-312485.40625,40669.390625,63.22909528871436,8.75110403736951
0,2000-02-26 00:00:00,-312485.40625,50669.390625,63.318600802741024,8.731672294298958
0,2000-02-26 00:00:00,-312485.40625,60669.390625,63.40810288187558,8.712119709872475
0,2000-02-26 00:00:00,-312485.40625,70669.390625,63.49760128021058,8.692445156998373
0,2000-02-26 00:00:00,-312485.40625,80669.390625,63.58709575088344,8.672647494570796
0,2000-02-26 00:00:00,-312485.40625,90669.390625,63.67658604606868,8.652725567251936
0,2000-02-26 00:00:00,-312485.40625,100669.390625,63.76607191697001,8.63267820525024
0,2000-02-26 00:00:00,-312485.40625,110669.390625,63.85555311381233,8.612504224094417
0,2000-02-26 00:00:00,-312485.40625,120669.390625,63.9450293858335,8.592202424403242
0,2000-02-26 00:00:00,-312485.40625,130669.390625,64.03450048127615,8.571771591651016
0,2000-02-26 00:00:00,-312485.40625,140669.390625,64.12396614737916,8.551210495928599
0,2000-02-26 00:00:00,-312485.40625,150669.390625,64.21342613036896,8.530517891699938
0,2000-02-26 00:00:00,-312485.40625,160669.390625,64.30288017545108,8.509692517553944
0,2000-02-26 00:00:00,-312485.40625,170669.390625,64.39232802680101,8.488733095951657
0,2000-02-26 00:00:00,-312485.40625,180669.390625,64.48176942755521,8.467638332968598
0,2000-02-26 00:00:00,-312485.40625,190669.390625,64.571204119802,8.44640691803215
0,2000-02-26 00:00:00,-312485.40625,200669.390625,64.66063184457215,8.425037523653915
0,2000-02-26 00:00:00,-312485.40625,210669.390625,64.75005234182937,8.40352880515691
0,2000-02-26 00:00:00,-312485.40625,220669.390625,64.83946535046063,8.381879400397471
0,2000-02-26 00:00:00,-312485.40625,230669.390625,64.92887060826621,8.360087929481772
0,2000-02-26 00:00:00,-312485.40625,240669.390625,65.01826785194996,8.338152994476824
0,2000-02-26 00:00:00,-312485.40625,250669.390625,65.10765681710876,8.316073179115826
0,2000-02-26 00:00:00,-312485.40625,260669.390625,65.19703723822238,8.29384704849775
0,2000-02-26 00:00:00,-312485.40625,270669.40625,65.28640898827888,8.271473113705595
0,2000-02-26 00:00:00,-312485.40625,280669.40625,65.37577152020519,8.248949971561377
0,2000-02-26 00:00:00,-312485.40625,290669.40625,65.46512470471541,8.226276094555745
0,2000-02-26 00:00:00,-312485.40625,300669.40625,65.55446827171303,8.203449970126426
0,2000-02-26 00:00:00,-312485.40625,310669.40625,65.64380194992968,8.18047006548353
0,2000-02-26 00:00:00,-312485.40625,320669.40625,65.73312546691355,8.157334827271573
0,2000-02-26 00:00:00,-312485.40625,330669.40625,65.82243854901763,8.134042681224809
0,2000-02-26 00:00:00,-312485.40625,340669.40625,65.91174092138785,8.110592031815553
0,2000-02-26 00:00:00,-312485.40625,350669.40625,66.0010323079508,8.086981261895469
0,2000-02-26 00:00:00,-312485.40625,360669.40625,66.0903124314015,8.063208732329567
0,2000-02-26 00:00:00,-312485.40625,370669.40625,66.17958101319068,8.0392727816228
0,2000-02-26 00:00:00,-312485.40625,380669.40625,66.26883777351192,8.015171725539027
0,2000-02-26 00:00:00,-312485.40625,390669.40625,66.35808243128874,7.990903856712216
0,2000-02-26 00:00:00,-312485.40625,400669.40625,66.44731470416104,7.966467444249651
0,2000-02-26 00:00:00,-312485.40625,410669.40625,66.53653430847184,7.9418607333270055
0,2000-02-26 00:00:00,-312485.40625,420669.40625,66.62574095925326,7.917081944775043
0,2000-02-26 00:00:00,-312485.40625,430669.40625,66.71493437021253,7.892129274657755
0,2000-02-26 00:00:00,-312485.40625,440669.40625,66.80411425371773,7.867000893841751
0,2000-02-26 00:00:00,-312485.40625,450669.40625,66.89328032078312,7.84169494755666
0,2000-02-26 00:00:00,-312485.40625,460669.40625,66.9824322810544,7.816209554946343
0,2000-02-26 00:00:00,-312485.40625,470669.40625,67.07156984279342,7.790542808610679
0,2000-02-26 00:00:00,-312485.40625,480669.40625,67.16069271286294,7.764692774137723
0,2000-02-26 00:00:00,-312485.40625,490669.40625,67.24980059671087,7.738657489625941
0,2000-02-26 00:00:00,-312485.40625,500669.40625,67.33889319835423,7.71243496519636
0,2000-02-26 00:00:00,-312485.40625,510669.40625,67.42797022036287,7.6860231824943055
0,2000-02-26 00:00:00,-312485.40625,520669.40625,67.5170313638429,7.659420094180514
0,2000-02-26 00:00:00,-312485.40625,530669.375,67.60607605017987,7.632623707454668
0,2000-02-26 00:00:00,-312485.40625,540669.375,67.69510453403309,7.605631747965381
0,2000-02-26 00:00:00,-312485.40625,550669.375,67.78411623372364,7.578442161691743
0,2000-02-26 00:00:00,-312485.40625,560669.375,67.87311084433018,7.551052780045215
0,2000-02-26 00:00:00,-312485.40625,570669.375,67.96208805937964,7.523461402739151
